label,review,translated_review
0,住了一次可以让你不想再住第二次的酒店一次痛苦的经历不想再提,Staying once can make you don’t want to live in the second hotel with a painful experience. I don’t want to mention it again.
1,酒店大堂和室内布置都古色古香。从大堂到客房有一条长长的走廊，走廊旁边还有假山流水，亭台楼阁。耳边一直传来悠悠的民乐声。酒店离开观前街只有一步之遥，晚饭后逛逛马路十分悠闲自得，特别是令自己没有想到的是，居然在观前街上购物消费了许多money！老公、小孩还取笑我：上海不买东西，出来旅游反倒疯狂购物，是不是本末倒置啦？酒店旁还有两个小小的酒吧，挺有品位的，这次行程太匆忙，下次来的话，一定进去坐坐。,"The hotel lobby and indoor layout are antique.There is a long corridor from the lobby to the guest room. There is also a fake mountain flowing water next to the corridor.There has always been a leisurely folk music in the ears.The hotel is only one step away from Guanqian Street. It is very leisurely to walk around the road after dinner, especially what I did not expect is that they actually spent many Money on shopping on Guanqian Street!Husband and children also make fun of me: Shanghai does not buy things, and when traveling, it is crazy about shopping. Is it upside down?There are two small bars next to the hotel, which are very tasteful. This time the trip is too hurried. If you come next time, you must go in."
0,副楼的房间很差简直是学生公寓，下水道阻塞，已经维修后还是没有得到改善。建议广大驴友不要预定该酒店的副楼。,The poor room of the auxiliary building is a student apartment. The sewer is blocked. It has not improved after the maintenance.It is recommended that the majority of donkeys do not book the deputy building of the hotel.
0,房间设施太差，怎么会评上星级的？早餐去晚了就没什么吃的了。,"The room facilities are too poor, how can I comment on the star?There is nothing to eat for breakfast late."
1,通过携程选择入住该酒店，我个人感觉此酒店服务很值得称道。我入住的时候，平时因为胃不是很好，感到不适，打电话至房务中心，服务员在几分钟之内就为我送来了一盒胃药，并礼貌问候。更令我意外的是，过了一段时间服务员又亲自送来了一碗小米粥和一碟生花生米，着实让我感动万分。结账时，我提出结算那盒药的钱，但是被前台小姐笑言婉拒，并说：我们酒店就是您的家外之家，希望您在我们酒店、在日照的每一天都健康、快乐！呜呼，我无言！,"I chose to stay in the hotel through Ctrip, and I personally feel that the hotel service is commendable.When I stayed in, I was usually uncomfortable because I was not very good. I called the Housing Center. The waiter sent me a box of gastric medicine within a few minutes and greets politely.What surprised me even more was that after a while, the waiter personally sent a bowl of millet porridge and a plate of raw peanut rice, which really moved me.At the time of checkout, I proposed the money for the settlement of the medicine, but was smiled at the front desk lady, and said: Our hotel is your home outside the home. I hope you are healthy and happy every day in our hotel and Rizhao!Woohoo, I'm speechless!"
0,晚上有电话来！！一个字，烦！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,"There is a phone call at night!IntersectionOne word, annoying!IntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersection"
0,没有住过这么差的2星级酒店：白色的床灯灯罩霉到发黑。浴缸锈到有5块斑点，就像是这次在涠洲岛上看到的巨型蜘蛛趴在那里，具可怕。（我儿子都不敢站在里面洗澡）整个洗脸台上都是水泥修补的裂缝的痕迹……北海的2星级酒店也太好评定了！！！整个酒店除了服务人员能让人满意以外，整个硬件没有一处能说得过去是2星级酒店的，可以说不如一般新修一点的招待所。整个北海之行，这个酒店给我们很大的遗憾，哎！要不是我做事拖拉，提前订好海边的酒店，就不会弄到整个海边酒店满员，而零时住这家酒店了。,"I haven't lived in such a bad 2 -star hotel: the white bed lamp is mildew and mildew.There are 5 spots in the bathtub, just like the giant spiders I saw on the island of Daizhou this time are terrible.(My son did not dare to stand inside and take a bath.) The entire face washing table was a trace of cracks of cement repair ... 2 -star hotel in Beihai was also very easy to evaluate!IntersectionIntersectionExcept for the service staff to satisfy the entire hotel, none of the entire hardware can say that the past is a 2 -star hotel.The whole trip to Beihai, this hotel gave us a lot of regrets, hey!If I were not doing things, I would not get the entire seaside hotel in the hotel in advance, and I would stay in this hotel at zero."
0,服务比较差，晚上经常有骚扰电话。我最不满意的是，我就打了2分钟长途电话，他们说我电话没挂好，计费系统还是继续计算，结果收了我60块电话费。早餐听说很差，没有去试。,"The service is relatively poor, and there are often harassment calls at night.I was the most dissatisfied that I called for a 2 -minute long -distance call. They said that I was not working well, and the billing system continued to calculate. As a result, I charged me 60 yuan.I heard that the breakfast was bad and did not try it."
0,"我把该酒店的一些设施用相机照了下来,作为附件不知怎么发给你。（我现在不记得是住317还是319，起先住的房间没有宽带，在我的要求下才换的）我住进该酒店以后就发现我进错了,这跟那些农民的家庭旅馆没多大差别,一个电视机是那种吊在墙上的，想看电视在床上得长期扬着个头；房间很小，一个小得不能再小的有些象小孩的写字桌，与床的间隔估计顶多只有20cm，只能坐在床上才能在这写字桌上工作，有些地方墙壁已经开始掉漆了，有点象那种年久失修的样子，住进这样的酒店，有一种英雄落难的悲凉；卫生间的味道很重；如果需要，我可以把那个我入住的旅馆（我只能称之为旅馆）的照片发给你们，让你们自己去评说。刘够生2008-4-12","I took some facilities of the hotel with a camera, and I do n’t know how to send it to you as an attachment.(I don’t remember whether to live in 317 or 319 now. There is no broadband at the first room that I live in. I only changed it at my request.) After I stayed in the hotel, I found that I was wrong.A television is the kind of hanging on the wall. I want to watch TV on the bed for a long time; the room is small, and it is too small to be as small as a child's writing table.20cm, you can only sit on the bed to work on this office desk. In some places, the walls have begun to paint, a bit like that kind of disrepair, living in such a hotel, there is a kind of sadness of heroes; the taste of the bathroom; the taste of the bathroom is the taste of the bathroom;It is very heavy; if necessary, I can send you the photos I stayed in the hotel (I can only call it a hotel), let you review it yourself.Liu Yisheng 2008-4-12"
0,"周边环境不太好，比较乱。房间设施简陋，收费偏贵。服务不太到位，中午1点你正在休息时，服务员来打扰要清理房间,真是令人烦恼。结果让他们下午晚些来，结果这一天房间也没打扫。这样的服务在别处是不可能遇到的。","The surrounding environment is not very good, and it is messy.The room facilities are rude and the fees are expensive.The service is not in place. When you are rest at 1 noon, the waiter to disturb the room to clean up the room is really annoying.As a result, they came late in the afternoon, but the room was not cleaned on this day.Such a service cannot be encountered elsewhere."
1,很实惠的酒店~~这次住的是经济房，没有独立的卫生间，但是房间很干净，没有提供一次性的洗濑用品，需要自带，很适合背包一族。位置也很好，离火车站很近，在二环内，在北京算是很便宜的酒店了~~~服务一般，不过主要是旅游，所以只要住的干净也没关系~~~总体还是不错的！,"A very affordable hotel ~~ This time I lived in an economic room. There are no independent bathrooms, but the room is very clean. It does not provide disposable Setticon products. It needs to bring itself. It is very suitable for backpacks.The location is also very good. It is very close to the train station. In the second ring, it is a very cheap hotel in Beijing ~~~ The service is average, but it is mainly traveling, so it doesn't matter if you live clean ~~~ The overall is still good!"
1,我住的是全海景公寓，离海边很近，出门过了马路就到海边了，下水就可以游泳！全海景房可以一览大海的美丽，有山、有水、有帆，很漂亮的景色！房间环境也不错。离市中心也很近的，方便。,"I live in a full -seaside apartment, which is very close to the sea. When I go out, I will go to the sea when I go out and go to the sea. You can swim after the water!The whole sea view room can see the beauty of the sea. There are mountains, water, sails, and beautiful scenery!The room environment is also good.It is also very close to the city center, convenient."
0,"朋友来苏州，想想就推荐御庭吧，谁让这里离的近呢。到了门口才想起来，还没预定，立即拨打4008206666，通了，车也到了门口，门卫问：有没有预定，回答：正在预定，请抬起栏杆，我们到前台。门卫：不可以问：为什么？门卫：没有预定不能进问：我们可以到前台直接预定门卫：不可以，已经没房间了问：你怎么知道？我们正在联系前台，而且你大哥电话问一下，或让我们进去直接问一下，如果没有房我们转身就走，你又没有什么损失。门卫：就是不可以，没房间，而且有规定没有预定不能进。问：那我现在和你说有预定，是不是就可以进去了？......但是任凭我们如何解释都没有办法挪动一步，这时后面来了车要进入酒店，由于我的车被拦住，结果谁都没法进去。此时携程的电话已经回复，房间已经订好，可以立即入住。他也接到前台的通知，于是抬杆放车，但是居然连道歉的话也没有，并且丝毫不觉得自己做的不对。这时我心里的火已经烧到头顶，实在是无法抑制，所以也就是大声喝斥了他几句“你凭什么说没有房间？”还好朋友并不在意。不过对于这样的管理，这样的服务态度实在是让人气愤。门卫如果给酒店前台打个电话其实很容易知道是否有房，而这样做对酒店本身也没有任何好处，明明有房就是不卖，难道酒店这么财大气粗，店大欺客？宾馆反馈2008年8月14日：感谢您选择并入住苏州御庭酒店公寓,您提的宝贵意见,我们酒店引起了高度重视,将不断努力积极的改进,能为所有客人创造一个美好、温馨、舒适的居住环境,衷心感谢您对我们酒店的支持.","Friends come to Suzhou, think about Royal Ting, who will let it be close to it.I only remembered it at the door. I hadn't reservations yet, and immediately dial 4008206666. I got through. The car also arrived at the door. The gatekeeper asked: Do you have any booking, answer: Please lift the railing, we reach the front desk.Gate: Can't ask: Why?Gate: No scheduled to enter the question: We can go to the front desk to book the door guard directly: No, there is no room to ask: How do you know?We are contacting the front desk, and your elder brother calls, or let us go in and ask directly. If we turn around without a house, we will leave, and you have no loss.Gate: It is not possible, no room, and there are regulations that are not scheduled to enter.Question: Then I tell you that there is a reservation, can I go in?... But let's explain how we can move a step. At this time, the car came to the hotel. Because my car was stopped, no one could enter.At this time, Ctrip's phone has been replied, the room has been booked, and you can move in immediately.He also received a notice from the front desk, so he raised his pole and put on the car, but he didn't even apologize, and he didn't feel that he was wrong.At this time, the fire in my heart had been burned to the top of my head, and it was really unstoppable, so I drank him a few words, ""Why do you say there is no room?"" Fortunately, my friend didn't care.However, for such management, such a service attitude is really angry.If the gatekeeper calls the hotel's front desk, it is easy to know if there is a house, and this does not have any benefit for the hotel itself. Obviously, there is a house that is not sold. Is the hotel so rich and bullying?Hotel feedback on August 14, 2008: Thank you for choosing and staying in the Suzhou Yuting Hotel Apartment. The valuable opinions you mentioned, our hotel has attracted great attention, and will continue to work hard to improve.A comfortable living environment, sincerely thank you for your support to our hotel."
1,"因去看在香港大学上学的女儿选择了离港大较近的这家酒店,总体感觉酒店不错.很干净很温馨,周围香港的美食店很多可以大饱口福.唯一遗憾的是酒店的电视可选择的台太少了.不过下次还会选择该酒店的","Because the daughter who went to the University of Hong Kong, the daughter of the University of Hong Kong chose this hotel closer to Hong Kong University. Overall feels that the hotel is good. It is very clean and warm. Many gourmet shops in Hong Kong can be full.There are too few platforms. But I will choose the hotel next time"
1,性价比较高的一间酒店，环境不错，客服态度相当满意。,A hotel with a high price is good environment and the customer service attitude is quite satisfactory.
0,"开始住的那个房间初看感觉不错，但空调坏的,一晚没用,卫生间淋浴房洗澡时往外漏水.后来换了一个房间还可以，总体觉得一般。补充点评2008年6月3日：靠近地铁站，交通比较方便，且宽带免费。","The room that started to live was good at first, but the air conditioner was bad. It was useless for one night. The bathroom shower room was leaking out when bathing. Later, I changed a room.Supplementary comment on June 3, 2008: Near the subway station, the transportation is more convenient and the broadband is free."
1,"马马乎乎!能住.标准不要太高.在小街上,出门没法打车.还行!住吧!","Malaysia! You can live. Don't be too high. On the street, you can't take a taxi when you go out. It's okay! Stay!"
0,性价比一般，主要体现在早餐难以令人满意，希望增加花色品种。,"The cost -effectiveness is generally reflected in the breakfast that is difficult to be satisfactory, hoping to increase the variety of color."
1,房间能观景，很好~~主要是很方便。出门就是太平洋广场，很繁华的地段,"The room can watch the scenery, it is very good ~~ It is mainly very convenient.Going out is Pacific Plaza, a very prosperous location"
1,这次住的是高级行政房，很不错，房间够大，相当于一室一厅，而且有两个卫生间。就是厅和房间之间的隔音不好。,"This time I lived in a high -level administrative house. It was very good. The room was large enough, which was equivalent to one room and one living room, and there were two bathrooms.The sound insulation between the hall and the room is not good."
0,本以为携程推荐的错不了，而且房价是800，以为是比照四星打造的由几幢别墅的联合体，但去一看，失望到极点，只是私人承包的别墅，而且我用信用卡担保的房间竟然被人住好了，本想和CRRIP理论，但那老板还上路，跟我们协商，只是周六的房间的确紧张，只能接受，最后住到238号，交通太不方便，从皇后饭店开始得爬100个石阶才到。房间的卫生间卫生状况不行，水龙头还可以，是摩恩的。第二天的早饭，只有粥和淡馒头，鸡蛋还是限量供应的，小朋友是没有的，强烈建议去山上住莫干山山庄，去看过真不错，只是双休日估计房源会紧张。千万别住私人承包的别墅，第一次对携程推荐的星级产生怀疑。,"I thought that Ctrip was not recommended, and the house prices were 800. I thought it was a consortium created by the four stars, but when I saw it, I was disappointed to the extreme, but I used a private card to guarantee the room.I was so lived, I wanted to have the theory of CRRIP, but the boss was on the road and negotiated with us. It was just Saturday's room was really tense and could only be accepted. Finally, I lived to No. 238. The traffic was too inconvenient. Starting from the Queen's hotelYou have to climb 100 stone steps.The sanitary conditions in the room are not good, the faucet is okay, it is Moen.The next day's breakfast, there are only porridge and buns, and eggs are still available for limited. Children are not. It is strongly recommended to live in Mogan Mountain Villa on the mountains. It is really good to see it, but the housing estimation of the hits will be tense.Do not live in a privately contracted villa."
1,"感觉还不错.住的大床房.房间小了点.不过比较经济实惠的.床是塌塌米型的,可惜席梦丝可能不是很好,睡得人第二天起来腰酸酸的.送两瓶水,还有些小东西也不错的.在海宁的中心地段,还方便的.","It feels pretty good. The big bed room where I live. The room is a little smaller. However, the economy is more economical. The bed is collapsed. Unfortunately, Xi Dream may not be very good.Water, there are some small things that are good. In the center of Haining, it is also convenient."
1,"不错,周围很热闹,出行方便,更不愁找吃饭的地方。去浅水湾、赤柱、海洋公园(正门)可搭973巴士,车站就在附近。房间是小点,但性价比上还能接受。门童服务态度很好,问路什么的都很热心,尽管普通话不是很好。但大堂办住宿的女士感觉不太适合服务行业。也不是态度不好,但没有笑脸不说,还总是皱着眉头。","Yes, it is very lively, it is convenient to travel, and I do n’t worry about finding a place to eat.Go to Qianshui Bay, Stanley, and Ocean Park (main entrance) to take a 973 bus, and the station is nearby.The room is a small point, but it is still acceptable in price.Mennong's service attitude is very good, and you are very enthusiastic about asking the road, although Mandarin is not very good.But the lady in the lobby is not suitable for the service industry.It is not a bad attitude, but without smiling, I always frowned."
0,前台checkin花了20分钟，checkout25分钟，这是服务态度和没有做到位。信用卡刷了好几次，不愿意用手工打电话授权。典型国营企业的极差的服务态度。,"Checkin at the front desk took 20 minutes, Checkout for 25 minutes, which is a service attitude and not in place.The credit card was swiped several times, and I was unwilling to use hand -calling to authorize.The poor service attitude of typical state -owned enterprises."
0,缺点：房间比较老旧，电梯果然如网友评价非常慢，所谓2003新装修实际只是大扫除一下。网速也不快。出门打的不方便，旁边没有吃饭消费地方，要出去不少路。周边环境不好且人员素质很差。亲眼看见楼上飞下一矿泉水瓶，差点砸中前面一女孩头部。优点：早餐很不错，去周边主要商业区也不远。服务员态度尚可。,"Disadvantages: The room is relatively old, and the elevator is really slow like netizens. The so -called 2003 new decoration is actually a big scan.The speed of the network is not fast.It is inconvenient to go out. There is no place to consume next to meals. There are many ways to go out.The surrounding environment is not good and the quality of personnel is poor.I saw a mineral water bottle flying upstairs with my own eyes, and almost hit the head of the girl in front of it.Advantages: Breakfast is very good, and it is not far from the main commercial areas in the surrounding area.The waiter's attitude is acceptable."
1,"今年去YZ的时候就选择在新世纪大酒店~4星,基本印象很不错~靠近瘦洗湖,个园,何园,只有十分钟左右的车程,附近有银行,报纸店,饭店,蛋糕店,茶餐厅,还有超市,应该说生活很便利~是旅游住宿的不错的选择酒店装潢的还不错,我们去的时候免费升级到了23楼的房间.房间比较大,没有烟味和油烟味,感觉很好~每天都有房间清理,帮我们换上新的洗梳用品.感觉很好~酒店备有插座转换器,自己过去就不用带了~有宽带,免费的哦:)~!~","When I went to YZ this year, I chose to be in the New Century Hotel ~ 4 stars, and the basic impression is very good ~ close to thin lakes, gardens, Heyuan, only about ten minutes of drive, there are banks, newspaper shops, restaurants, cake shops nearbyTea restaurant, and supermarkets, it should be said that life is very convenient ~ It is a good choice of hotel decoration for tourism accommodation. When we go, we will upgrade to the room on the 23rd floor for free.It feels very good ~ There are rooms to clean up every day, help us change to new combed products. It feels good ~ The hotel has a socket converter, you do n’t need to bring it in the past ~ there is a broadband, free one:) ~! ~"
1,服务好，前台接待员挺热情。环境相当不错，楼下就是公园。早上转了转，看到一群MM在做健美操，意外收获：）早餐比上次好很多，新加的番茄鸡蛋卷很好吃。晚上上网网线太短，打了服务电话不到两分钟一位帅哥拿了一条超长的。心中窃喜：；）一个字“爽”下次还会住！,"The service is very enthusiastic.The environment is pretty good, downstairs is the park.In the morning, I turned around and saw a group of MMs doing he aerobics. I accidentally harvested :) Breakfast is much better than last time. The newly added tomato egg rolls are delicious.The Internet cable was too short at night, and a handsome guy took a handsome guy in less than two minutes.Stealing in my heart:;) A word ""Shuang"" will live next time!"
1,"非常感谢携程工号84392的客服人员,帮助妥善解决了由客人自己信用卡担保的失误,没有及时告知的事件.下次有机会会再次光临本宾馆,支持携程","非常感谢携程工号84392的客服人员,帮助妥善解决了由客人自己信用卡担保的失误,没有及时告知的事件.下次有机会会再次光临本宾馆,支持携程"
1,由于奥运会的关系，北京的宾馆都好贵啊！公司出差，订了这家。整体感觉不错，房间虽然小，但是挺干净的，而且服务态度也很好。值得一提的是他们的餐厅，中午的商务套餐很不错，实惠、量足、干净。不久之后又要去北京出差了，可能还住他们家！,"Due to the Olympic Games, the hotels in Beijing are so expensive!The company went on a business trip and ordered this.The overall feels good. Although the room is small, it is very clean and the service attitude is very good.It is worth mentioning that their restaurant has good business package at noon, affordable, sufficient, and clean.Soon after, I would go to Beijing for a business trip, and may be living in their house!"
1,不错的酒店，房间干净，安静（15楼）。客户请客就在酒店的包房吃的，味道很好。中式早餐略有不足，没什么可选，味道还可以。,"Good hotel, the room is clean and quiet (15th floor).Customers are eating in the hotel's private room, and it tastes good.The Chinese breakfast is slightly insufficient, there is no choice, and the taste is okay."
1,酒店地点很好，海景房窗外的景色也很美。可以看到栈桥和小青岛，隔海就是沙滩。服务很体贴，很喜欢楼层的小零食吧。房间设置也很周到。虽然不大，但是个很好的度假酒店。美中不足，隔音设施不太好，遇到夜间大吵大闹的邻居，就比较惨了。,"The hotel location is very good, and the scenery outside the sea view room is also beautiful.You can see the trestle bridge and Xiaoqingdao, the sea is the beach across the sea.The service is very considerate, I like the small snacks on the floor.The room settings are also very thoughtful.Although not big, a good resort hotel.The beauty is not enough, and the sound insulation facilities are not very good. It is miserable to meet neighbors at night."
0,这个小旅馆也实在是太差了，卫生条件很差，夜间到达后没有热水洗澡，设备陈旧，水池子铁锈斑累累，卫生间墙角污物随处可见。这还算可以忍受或对付一夜的。作为携程网，竟然在天津新国际机场已经启用快半年了，竟然还在极力推荐这个离机场很远的小旅馆，还说咫尺可见，实在是最为让人不可理解。我在6月25日想预定一个距离机场很近的宾馆，就在携程预定了这个说是机场宾馆，推荐员说距离机场几百米可到，可是我在6月26日乘CA1396航班，在27日凌晨3点下飞机后，乘机场大客车时，大客车管理员说不去这个小旅馆，那我就打车去吧，问了7辆车，都说不去这个小旅馆，怎么都不去呢，最后才打听到这个小旅馆是原来的破机场遗留下的产物，距离我下飞机的新国际机场8公里，机场大客车不经此处，出租车嫌太近，赚钱少，不去，天还下着大雨，给这个小旅馆打电话，没有人接听，这可怎么办呢？。这时机场大客车也没有了，没办法，打了个出租车先到了市区，花去58元钱，又打了一个出租车才给拉到了酒店，这时天已经开始放亮了。这就携程信息不做更新，害得我多花了钱，又耽误时间。建议携程立即将这个小旅馆从预定酒店目录中删除。,"This small hotel is also too bad. The sanitary conditions are poor. After the night arrives, there is no hot water bath, the equipment is old, the rust of the pool is exhausted, and the dirt of the toilet walls can be seen everywhere.This can be tolerated or dealt with overnight.As a Ctrip.com, it has been opened at Tianjin New International Airport for almost half a year. It is still highly recommended that this small hotel far away from the airport. It is also the most incomprehensible to be seen.I wanted to book a hotel very close to the airport on June 25. At the Ctrip's booking, this is the airport hotel. The recommender said that it was hundreds of meters from the airport, but I took the CA1396 flight on June 26.After getting off the plane at 3 am on the 27th, when taking the airport passenger car, the buses administrator said that he could not go to this small hotel, then I took a taxi and asked 7 cars.Go, I finally touched this small hotel as the original product left over the airport. It is 8 kilometers away from the new international airport that I got off the plane. The airport passenger car is not here.It was still raining in the sky. I called this small hotel. No one answered. What should I do?EssenceAt this time, the airport buses were gone. There was no way. I got a taxi first to the city first, spent 58 yuan, and took another taxi to pull to the hotel. At this time, the sky had begun to light up.This is not updated by Ctrip's information, which makes me spend more money and delay time.It is recommended that Ctrip immediately delete this small hotel from the scheduled hotel directory."
0,1、门童不专业，我们是晚上10点到的，下出租时，没人开门不说，连箱子都要自己拿。2、房间太小，浴室也小，不象是四星的标准。3、结帐时竟然说两间浴袍不见了，我们入住时根本就没见过浴袍。还想问酒店要呢！4、入住和结帐都慢，总之以后再去，不会再入住了。,"1. The door children are unprofessional. We arrived at 10 pm. When renting, no one opened the door, and even the box had to take it ourselves.2. The room is too small, and the bathroom is small, not like the standard of four -star.3. During the checkout, I said that the two bathrobes were gone. We never saw a bathrobe at all when we moved in.I want to ask the hotel!4. Checking and checkout are slow."
1,房间虽然小了点，但是比较整洁，服务质量也ok!,"Although the room is a bit small, it is relatively neat and the service quality is OK!"
0,不知道是按什么标准评的四星级酒店，是我见过最差的。设施陈旧，环境嘈杂，停车竟然还要收停车费。价格却不低，性价比简直是无法用语言表达的，总之，差就一个字，很差就两个字，非常差就三个字。以后就算是免费都不住了。建议携程不要跟他家合作，会影响携程的声誉。,"I don't know what the four -star hotels are evaluated according to what standards I have ever seen.The facilities are old, the environment is noisy, and the parking fee is needed to park.The price is not low, and the cost -effectiveness is simply unable to express in words. In short, just one word is one word, two words are very bad, and three words are very bad.Even if it is free in the future, it will not be free.It is recommended not to cooperate with his family, which will affect Ctrip's reputation."
1,酒店还是不错，不过携程的价格还不够好一点。,"The hotel is still good, but the price of Ctrip is not better enough."
0,订了一间420多的房间，房间较大，但地毯非常脏，全是水渍，很难看。服务方面不想提了，入住预授刷了800块，结果送餐不能挂房帐，只能付现金原因是预授太少，晕了。上午开通了长途电话，晚上回去又不能打长途，还要从新开通。早晨8点被吵醒，整个大楼都是轰鸣声，原因未知。电梯慢的要死，住14楼，平均等3－4分钟，来回做了6次电梯，有5次里都是挤满了酒气醺醺叼着厌倦的人，谈论酒店的mm，语言不堪入耳。结帐时非常慢，等了10分钟前台告诉我房间有消费，再等10分钟，才告诉我喝了2瓶可乐。最郁闷的是，8月8日奥运开幕式，电视突然没信号了！忍无可忍，前台的人解释更是牛，说可能是遭到不法分子破坏，听到这真快疯了。本来想打一分，可在电视信号恢复后，听到前台mm的真诚道歉，还给我讲开幕式前面我没看到的场景，气也没了一半了，服务给2分吧。,"I ordered a room with more than 420 rooms. The room was large, but the carpet was very dirty, all water stains, and it was ugly.I do n’t want to mention the service. The pre -scoring of 800 yuan is checked. As a result, the food delivery cannot be hung up. It can only be paid too much cash.The long -distance call was opened in the morning, and I couldn't make a long distance when I went back at night.It was awakened at 8 o'clock in the morning, and the entire building was roar, the reason was unknown.The elevator wants to die slowly. Live on the 14th floor, with an average of 3-4 minutes. I made 6 elevators back and forth. There were 5 times in 5 times that they were full of alcohol.EssenceIt was very slow at checkout. After waiting for 10 minutes, I told me that the room had consumption. I waited for another 10 minutes before telling me to drink 2 bottles of Cola.The most depressed is that on the opening ceremony of the Olympic Games on August 8th, the TV suddenly had no signal!It is unbearable. The person in the front desk explained is even more cattle, saying that it may be destroyed by criminals, and it is really crazy when he hear it.I originally wanted to make a point. After the TV signal was restored, I heard the sincere apology of the front desk MM, and gave me the scene I didn't see before the opening ceremony. The anger was not halfway. The service was 2 points."
0,酒店位置还行，就是服务一般。我在携程上预定的两晚房，却只给我登记了一天，第二天中午续房收了押金，结果服务员晚上十一点还跑到房间来收押金，说中午续房的押金不够：（。,"The location of the hotel is okay, that is, the service is average.I booked a two -night room I booked on Ctrip, but I only registered for one day. The deposit was collected at noon the next day. As a result, the waiter ran to the room at 11 o'clock in the evening to collect the deposit, saying that the deposit of the renewal of the room at noon was not enough:."
0,传说中的四星挂牌，2星标准，倒也恰当。房间的地毯确实很脏，其他还行啦！卫生纸确实如传说中的少，两个人有点不够用。服务嘛，不知道，因为是跟携程团去的，一大早就走了，没机会领略。早餐，确实品种少，除了牛奶（是奶粉加糖价开水，亲眼所见）和粥，该冷的是冷的，该热的也还是冷的。稍微晚去就排队加排队。酒店周围都是卖土特产，水果店和小便利店（杂货店）也多。补充点评2007年10月22日：客房提供的居然不是袋泡茶，而是新鲜的绿茶，感觉很好。没有咖啡，有需要的得自带。没有免费矿泉水。,"The legendary four -star listing, 2 -star standard, is also appropriate.The carpet in the room is really dirty, and the others are okay!The toilet paper is indeed as less as the legendary, and the two are a bit insufficient.Well, I do n’t know, because I went to the Ctrip group, I left early in the morning and did n’t have the opportunity to appreciate it.Breakfast, there are indeed few varieties, except for milk (it is milk powder and sugar price boiling water, and see what you see) and porridge. The cold is cold, and the hot one is still cold.Go in line and queue up a little later.There are soil -selling specialties around the hotel, and there are also many fruit shops and small convenience stores (grocery stores).Supplementary comment on October 22, 2007: The guest rooms are not bubbles of tea, but fresh green tea, which feels good.Without coffee, you need to bring your own.There is no free mineral water."
0,1，服务态度极差。从没有见到过服务员微笑过，个个板着脸。由于我在当地入住时间无法确定，所以先交1天押金，谁知道，才过了12点半，连续来了几个电话，催着交押金，下到前台时，前台摆着个臭脸，还准备跟我吵架。头一次遇到。2，黑店性质。三楼得桑拿房是黑店，奉劝各位不要去，我还是服务员透露给我知道得，要不我还不知道能不能回来。服务员只说三楼桑拿属于他们承包出去，不归他们管，但是也是在你们酒店啊。这样不是黑人吗？3，骚扰电话频繁。从九点钟开始，就来了个电话，说了不要，他们10点还来电话，我干脆不接，谁知道每隔30分钟来一次电话，最后是被我骂了才不打，但是第二晚继续来骚扰。4，退房时间长。7点10分下去退房，让打发票，搞了半天居然打发票得机器坏了，服务员还不主动给客人发票，如果我不问他们就互弄过去了。最后在我强烈得要求下，才找到IT来修理，天啊。我是8点10分得火车，等到7点50才把发票给我。5，综合分数，如果有0分我直接给0分。,"1. The service attitude is very poor.I have never seen the waiter with a smile, all of which are on their faces.Since I could not be determined in the local area, I paid the deposit for 1 day first. Who knows, only 12:30 passed, and a few continuous calls came to urge the deposit.Also prepare to quarrel with me.The first time I met.2. Black shop nature.The sauna room on the third floor is a black shop. I advise you not to go. I still disclose it to me. Otherwise, I don't know if I can come back.The waiter only said that the third -floor sauna belongs to them to contract and does not return to them, but it is also in your hotel.Isn't this black?3. Frequent harassment calls.From nine o'clock, I called and said no. They called at 10 o'clock. I simply did not answer it. Who knew that every 30 minutes came to the phone, and finally I was scolded by me.Continue to harass on the second night.4. Check out for a long time.At 7:10, let's check out for the invoice. After half a day, the invoicing was broken. The waiter did not take the initiative to invoic the guests. If I didn't ask them, I got it.Finally, at my strong request, I found IT to repair it. God.I got the train at 8:10 and waited until 7:50 to me.5. Comprehensive score, if there are 0 points, I give 0 points."
